client_id,gender,age,region,income_monthly,profession,client_type,marital_status,has_children,years_with_bank,education_level,preferred_channel
C001235,F,72,Krasnodar,36198.13874556641,Engineer,Retail,Divorced,0,12,Secondary,Website
C001236,F,24,Krasnodar,38115.194193103416,Salesperson,Retail,Single,1,11,Master,Mobile App
C001237,M,55,Moscow,132209.62969818423,Doctor,Retail,Single,0,11,Bachelor,Call Center
C001238,F,30,Novosibirsk,86346.52692792268,Teacher,Retail,Single,0,5,Secondary,Mobile App
C001239,M,41,Kazan,41724.451954590186,Student,Retail,Single,1,5,Bachelor,Mobile App
C001240,M,65,Moscow,91019.42570798506,Driver,Retail,Married,0,2,PhD,Branch
C001241,F,73,Moscow,20000.0,Accountant,Retail,Married,1,7,Secondary,Mobile App
C001242,F,37,Moscow,116404.29585573546,Doctor,Retail,Married,0,6,Secondary,Branch
C001243,M,48,Saint Petersburg,83684.16074161834,Engineer,Retail,Single,1,2,Master,Mobile App
C001244,F,41,Kazan,87288.67807587766,Teacher,Retail,Married,1,4,Secondary,Website
C001245,M,52,Yekaterinburg,113951.82725637464,Manager,Premium,Married,1,0,PhD,Mobile App
C001246,M,19,Moscow,101241.16582279638,IT Specialist,Retail,Single,0,4,Master,Mobile App
C001247,F,67,Kazan,113033.94339553916,Pensioner,Retail,Single,1,6,Master,Branch
C001248,F,36,Saint Petersburg,118642.27974219818,Manager,Premium,Married,0,9,Bachelor,Mobile App
C001249,F,34,Yekaterinburg,144640.37054292957,Engineer,Premium,Married,0,0,Secondary,Mobile App
C001250,M,39,Moscow,72803.3939403115,Driver,Retail,Single,1,8,Bachelor,Mobile App
C001251,M,53,Saint Petersburg,138032.41517729737,Doctor,Retail,Divorced,0,1,Bachelor,Mobile App
C001252,M,37,Novosibirsk,92439.93456986957,Pensioner,Premium,Married,1,3,Bachelor,Website
C001253,M,45,Novosibirsk,158443.4655760554,Engineer,Retail,Single,1,13,Secondary,Mobile App
C001254,M,21,Moscow,86978.77979491893,Manager,Retail,Divorced,1,5,Secondary,Mobile App
C001255,M,28,Kazan,67586.50090359665,Salesperson,Retail,Single,0,6,Master,Mobile App
C001256,F,71,Moscow,181463.76146306202,Doctor,Premium,Married,1,9,Secondary,Branch
C001257,M,43,Krasnodar,77261.55452082028,Teacher,Retail,Single,1,4,Secondary,Call Center
C001258,M,25,Novosibirsk,142353.67752028652,Pensioner,Retail,Single,1,12,Secondary,Mobile App
C001259,F,45,Krasnodar,20000.0,Driver,Retail,Married,0,11,Bachelor,Branch
C001260,M,32,Yekaterinburg,137215.57089382692,Student,Retail,Single,0,3,Secondary,Mobile App
C001261,F,29,Moscow,110486.05651375274,Doctor,Business,Single,0,9,Bachelor,Branch
C001262,F,33,Vladivostok,66623.69406353809,Teacher,Premium,Single,1,2,Secondary,Branch
C001263,M,18,Rostov-on-Don,149090.357548349,Salesperson,Retail,Married,0,11,Master,Mobile App
C001264,F,28,Vladivostok,92659.92741597512,IT Specialist,Retail,Divorced,1,4,Bachelor,Mobile App
C001265,M,60,Saint Petersburg,71097.90107406725,Salesperson,Premium,Married,1,4,Secondary,Mobile App
C001266,F,22,Yekaterinburg,107808.39224282674,Manager,Retail,Widowed,0,5,Bachelor,Mobile App
C001267,F,72,Moscow,143442.69655347284,Manager,Retail,Widowed,0,10,Bachelor,Mobile App
C001268,M,63,Saint Petersburg,67312.42481053178,IT Specialist,Retail,Single,1,9,Secondary,Mobile App
C001269,M,64,Novosibirsk,193219.26563890354,Driver,Retail,Married,1,6,Bachelor,Website
C001270,F,40,Novosibirsk,107269.37339555519,Teacher,Retail,Single,1,14,Secondary,Call Center
C001271,F,47,Saint Petersburg,82183.87001533857,Student,Premium,Single,1,14,Bachelor,Website
C001272,F,25,Vladivostok,58994.08176183907,Driver,Retail,Married,0,0,Bachelor,Mobile App
C001273,F,73,Moscow,186233.42648310403,Pensioner,Retail,Divorced,0,4,Bachelor,Mobile App
C001274,M,55,Vladivostok,84139.96667970053,Teacher,Retail,Single,0,1,Secondary,Mobile App
C001275,F,21,Vladivostok,104946.47553842854,Engineer,Retail,Single,1,1,PhD,Mobile App
C001276,F,41,Kazan,148858.5540472274,Student,Business,Single,0,11,Secondary,Mobile App
C001277,F,18,Yekaterinburg,107326.71017576664,Doctor,Retail,Single,0,12,Master,Mobile App
C001278,F,35,Kazan,179085.94853967545,Teacher,Retail,Single,0,12,Bachelor,Mobile App
C001279,F,45,Yekaterinburg,172619.25822212108,Manager,Retail,Widowed,0,13,Secondary,Website
C001280,F,35,Krasnodar,172462.4471317691,Teacher,Retail,Divorced,1,2,Secondary,Mobile App
C001281,M,54,Moscow,82668.58277943278,Doctor,Retail,Married,0,14,Bachelor,Mobile App
C001282,M,29,Krasnodar,139702.55723336438,Student,Retail,Divorced,1,13,Bachelor,Mobile App
C001283,F,55,Saint Petersburg,84414.18777228199,Manager,Retail,Married,0,0,Bachelor,Website
C001284,M,50,Saint Petersburg,101138.46649355955,IT Specialist,Retail,Single,1,14,Bachelor,Mobile App
C001285,F,64,Moscow,125207.93624402757,Driver,Retail,Single,0,3,Secondary,Mobile App
C001286,M,23,Moscow,93922.28525699081,Engineer,Retail,Single,0,4,Bachelor,Mobile App
C001287,F,56,Moscow,108570.0900402567,Accountant,Retail,Single,1,10,Bachelor,Website
C001288,M,66,Yekaterinburg,50585.97354480036,Engineer,Retail,Married,0,11,Secondary,Mobile App
C001289,M,73,Novosibirsk,53757.0116898088,Engineer,Retail,Single,1,10,Secondary,Website
C001290,M,59,Novosibirsk,105214.1222753955,Engineer,Retail,Single,0,5,Bachelor,Mobile App
C001291,F,49,Yekaterinburg,105579.74718503961,Student,Premium,Single,0,14,Secondary,Mobile App
C001292,F,27,Novosibirsk,135101.74373812016,Teacher,Business,Single,1,6,Master,Website
C001293,F,56,Saint Petersburg,134771.45057937497,Salesperson,Retail,Single,0,5,Secondary,Call Center
C001294,M,29,Moscow,58259.47057211379,Teacher,Retail,Married,0,1,Bachelor,Mobile App
C001295,M,73,Saint Petersburg,32628.34020275581,Doctor,Retail,Divorced,1,1,Master,Branch
C001296,M,54,Novosibirsk,146943.73085131042,Engineer,Retail,Single,1,1,Master,Call Center
C001297,F,34,Novosibirsk,96183.38307906482,IT Specialist,Retail,Single,0,13,Secondary,Website
C001298,M,29,Novosibirsk,129229.07196316961,Doctor,Retail,Married,0,9,Secondary,Mobile App
C001299,M,34,Vladivostok,75065.10333775365,Teacher,Retail,Single,1,8,Bachelor,Mobile App
C001300,F,74,Rostov-on-Don,59365.43441729174,Salesperson,Retail,Married,1,11,Secondary,Branch
C001301,M,18,Kazan,94830.43407693596,Student,Retail,Single,0,3,Bachelor,Mobile App
C001302,F,69,Krasnodar,172486.75826885208,Driver,Premium,Single,0,0,Secondary,Website
C001303,F,68,Moscow,98689.48540883756,Student,Retail,Divorced,0,7,Bachelor,Mobile App
C001304,M,29,Moscow,113431.08078121554,Salesperson,Premium,Divorced,0,2,Bachelor,Call Center
C001305,M,40,Moscow,80071.49313041935,IT Specialist,Retail,Widowed,0,4,Secondary,Branch
C001306,F,40,Novosibirsk,58708.26353247113,Pensioner,Retail,Married,0,4,Secondary,Mobile App
C001307,F,28,Novosibirsk,106881.56429420332,Student,Retail,Single,0,13,Bachelor,Branch
C001308,F,53,Kazan,165462.97446197036,Doctor,Retail,Married,1,13,Secondary,Call Center
C001309,M,48,Sochi,60519.43118363191,Student,Business,Single,0,6,Bachelor,Branch
C001310,F,63,Rostov-on-Don,20538.709633840714,IT Specialist,Retail,Single,0,10,Secondary,Website
C001311,M,51,Vladivostok,65741.56509790866,IT Specialist,Premium,Married,1,11,Master,Mobile App
C001312,M,49,Saint Petersburg,74396.90012567097,Doctor,Retail,Single,0,7,Bachelor,Mobile App
C001313,M,48,Yekaterinburg,123057.58609712901,Doctor,Retail,Married,0,9,Bachelor,Branch
C001314,M,44,Moscow,33905.376655390595,Manager,Premium,Married,0,11,Secondary,Mobile App
C001315,F,42,Moscow,93245.21223340034,Salesperson,Retail,Single,0,14,Bachelor,Branch
C001316,F,55,Kazan,189292.41224280608,Engineer,Premium,Married,0,13,Bachelor,Branch
C001317,F,27,Kazan,58149.94254555071,Teacher,Retail,Widowed,1,12,Master,Mobile App
C001318,M,24,Krasnodar,103629.62046199848,Accountant,Retail,Married,0,9,Bachelor,Mobile App
C001319,M,41,Krasnodar,143550.14415769165,Engineer,Premium,Married,0,8,Bachelor,Mobile App
C001320,F,47,Moscow,33806.21264030734,Pensioner,Business,Married,0,14,Secondary,Mobile App
C001321,F,32,Krasnodar,144099.72913678392,Doctor,Retail,Married,0,7,Master,Call Center
C001322,F,61,Moscow,38853.761582729974,Engineer,Retail,Single,0,0,Bachelor,Branch
C001323,M,22,Yekaterinburg,57010.23554982246,Pensioner,Retail,Married,1,10,Bachelor,Call Center
C001324,F,49,Novosibirsk,92288.37727012247,Accountant,Retail,Married,0,3,Bachelor,Branch
C001325,F,60,Saint Petersburg,109940.60131847212,Accountant,Retail,Married,0,2,Secondary,Website
C001326,M,53,Vladivostok,61308.92953282429,Student,Retail,Married,0,14,Secondary,Mobile App
C001327,M,29,Novosibirsk,178867.03652573685,Student,Retail,Married,1,1,Secondary,Website
C001328,M,68,Novosibirsk,25395.437864929838,Engineer,Business,Divorced,0,8,Secondary,Mobile App
C001329,F,20,Moscow,21478.71259761865,Pensioner,Retail,Married,0,2,Bachelor,Mobile App
C001330,M,46,Moscow,27319.96173360297,Engineer,Retail,Widowed,1,5,Secondary,Website
C001331,M,34,Krasnodar,46961.161100370664,Manager,Retail,Single,1,1,Bachelor,Call Center
C001332,F,52,Moscow,35619.76431984136,Accountant,Retail,Single,1,7,Bachelor,Branch
C001333,F,56,Novosibirsk,80374.61488342065,Pensioner,Retail,Single,0,1,Bachelor,Mobile App
C001334,F,45,Krasnodar,20000.0,Accountant,Premium,Married,0,13,Master,Branch
C001335,F,18,Moscow,64024.29798645262,Student,Retail,Married,0,1,Master,Mobile App
C001336,M,52,Rostov-on-Don,184205.90838225628,Manager,Retail,Single,0,6,Secondary,Mobile App
C001337,M,25,Rostov-on-Don,112872.11161596658,Driver,Retail,Married,0,5,Secondary,Mobile App
C001338,M,65,Novosibirsk,106018.58358850695,Doctor,Retail,Married,0,7,Secondary,Mobile App
C001339,F,24,Novosibirsk,108086.56461361749,Manager,Premium,Single,1,8,Secondary,Mobile App
C001340,F,38,Saint Petersburg,151779.67680034973,Teacher,Premium,Married,0,3,Secondary,Mobile App
C001341,F,31,Vladivostok,81497.16924449967,Doctor,Retail,Single,0,10,Bachelor,Mobile App
C001342,M,70,Kazan,47890.94073963214,Manager,Business,Widowed,0,13,Bachelor,Mobile App
C001343,F,69,Kazan,54651.605159022336,Teacher,Retail,Divorced,0,9,Bachelor,Mobile App
C001344,F,72,Krasnodar,41990.97850094343,Teacher,Retail,Married,0,8,Bachelor,Branch
C001345,M,74,Krasnodar,73482.58517274584,Accountant,Retail,Married,1,6,Master,Call Center
C001346,F,56,Novosibirsk,30314.38037432878,Doctor,Retail,Single,1,11,Master,Branch
C001347,F,52,Krasnodar,144845.629125114,Engineer,Retail,Married,0,8,Bachelor,Mobile App
C001348,M,29,Moscow,78262.1342564095,Doctor,Retail,Single,0,4,Bachelor,Mobile App
C001349,M,24,Yekaterinburg,159667.9043511292,Doctor,Retail,Married,1,4,Secondary,Call Center
C001350,F,72,Moscow,120591.94679588717,Pensioner,Retail,Single,0,12,Secondary,Call Center
C001351,F,18,Moscow,71059.10005384288,IT Specialist,Premium,Married,1,0,Master,Mobile App
C001352,F,44,Kazan,41325.07324751906,Student,Premium,Married,0,14,Secondary,Website
C001353,F,56,Kazan,74892.68313250742,Engineer,Retail,Married,0,13,Bachelor,Website
C001354,F,39,Novosibirsk,134825.87025217514,Teacher,Retail,Married,0,7,Secondary,Mobile App
C001355,F,66,Moscow,106777.66832964572,IT Specialist,Retail,Single,1,3,Bachelor,Call Center
C001356,F,35,Vladivostok,82627.52176034337,Engineer,Retail,Single,0,3,Secondary,Website
C001357,M,41,Saint Petersburg,74304.3431511388,Doctor,Premium,Single,0,11,Secondary,Mobile App
C001358,M,51,Moscow,109276.09928020003,Pensioner,Premium,Married,0,0,Master,Branch
C001359,M,54,Yekaterinburg,20000.0,Driver,Retail,Single,0,7,Secondary,Mobile App
C001360,M,18,Novosibirsk,109518.01426312744,Accountant,Premium,Married,0,3,Bachelor,Website
C001361,M,29,Novosibirsk,77670.72694327834,Doctor,Retail,Married,0,7,Secondary,Mobile App
C001362,F,74,Yekaterinburg,128466.73953252067,Teacher,Retail,Divorced,1,10,Bachelor,Mobile App
C001363,F,46,Saint Petersburg,99874.8857475744,Pensioner,Retail,Married,1,2,Secondary,Mobile App
C001364,M,46,Kazan,85675.26846766075,Manager,Retail,Married,1,13,Bachelor,Mobile App
C001365,M,60,Moscow,127668.29227237924,Teacher,Premium,Married,0,4,Secondary,Mobile App
C001366,F,43,Yekaterinburg,75306.25520561145,Engineer,Retail,Married,0,0,Master,Mobile App
C001367,F,21,Yekaterinburg,158374.71411446776,Driver,Retail,Married,1,1,Bachelor,Mobile App
C001368,M,53,Moscow,20000.0,Accountant,Retail,Single,0,0,Bachelor,Mobile App
C001369,F,36,Saint Petersburg,101552.38144841434,Doctor,Premium,Widowed,1,1,Secondary,Mobile App
C001370,M,45,Vladivostok,61142.07745002158,Pensioner,Retail,Divorced,1,6,Master,Branch
C001371,F,31,Saint Petersburg,90054.0178703664,Teacher,Retail,Widowed,0,14,Secondary,Mobile App
C001372,M,66,Krasnodar,149287.49809581068,Student,Retail,Married,0,8,Secondary,Mobile App
C001373,F,24,Sochi,88643.08803724476,Driver,Business,Single,0,14,Bachelor,Mobile App
C001374,F,62,Novosibirsk,129081.90594472754,Pensioner,Retail,Single,0,7,Bachelor,Mobile App
C001375,F,62,Moscow,114699.06528239377,Doctor,Retail,Married,0,6,Secondary,Website
C001376,M,58,Saint Petersburg,141665.3729745351,Pensioner,Retail,Single,1,1,Bachelor,Branch
C001377,F,50,Novosibirsk,57382.43698688375,Driver,Retail,Single,1,13,Master,Mobile App
C001378,M,46,Krasnodar,107336.63195720936,Doctor,Retail,Single,0,2,Master,Mobile App
C001379,F,35,Novosibirsk,73637.0635332158,Manager,Retail,Single,0,4,Master,Branch
C001380,F,65,Kazan,138651.66266785952,Driver,Retail,Single,1,5,PhD,Website
C001381,F,72,Novosibirsk,111796.39177213237,Pensioner,Retail,Single,1,9,Bachelor,Branch
C001382,M,40,Kazan,90171.03052221527,Driver,Retail,Single,0,13,Bachelor,Mobile App
C001383,F,63,Moscow,114643.42108173913,Teacher,Retail,Single,0,4,Secondary,Mobile App
C001384,F,39,Saint Petersburg,71849.06626388687,Engineer,Retail,Divorced,0,8,Secondary,Mobile App
C001385,M,61,Novosibirsk,115051.31270280032,Pensioner,Retail,Single,1,4,Master,Branch
C001386,F,39,Moscow,81753.93691303545,Teacher,Premium,Married,1,5,Master,Branch
C001387,F,72,Moscow,69469.69917085397,Manager,Retail,Married,0,8,Secondary,Website
C001388,M,29,Kazan,124605.76145090068,Pensioner,Retail,Single,0,3,Master,Mobile App
C001389,M,46,Moscow,129569.38577730935,Salesperson,Retail,Married,0,4,Master,Mobile App
C001390,F,21,Vladivostok,60072.576380945815,Pensioner,Retail,Single,0,14,Bachelor,Mobile App
C001391,M,23,Moscow,135977.27674406292,Engineer,Retail,Married,0,1,Bachelor,Mobile App
C001392,F,73,Krasnodar,57604.6536082991,Student,Retail,Married,0,8,Secondary,Mobile App
C001393,F,74,Saint Petersburg,123582.47506245019,Doctor,Business,Single,1,13,PhD,Call Center
C001394,M,47,Rostov-on-Don,110457.75792940962,Pensioner,Premium,Single,0,9,Secondary,Mobile App
C001395,F,56,Moscow,95402.97845929067,Teacher,Business,Single,0,14,Master,Mobile App
C001396,F,21,Saint Petersburg,168003.76590083324,Doctor,Retail,Divorced,0,7,Master,Website
C001397,M,59,Moscow,92523.87105756975,Pensioner,Retail,Divorced,0,8,Secondary,Website
C001398,F,58,Kazan,129327.30449562421,Manager,Premium,Divorced,1,5,Bachelor,Website
C001399,F,31,Saint Petersburg,122361.36574156935,Manager,Premium,Single,1,12,Secondary,Call Center
C001400,F,43,Yekaterinburg,37762.36966705123,Accountant,Retail,Married,0,9,Secondary,Mobile App
C001401,F,58,Saint Petersburg,112182.91477382492,Accountant,Retail,Single,1,11,Bachelor,Mobile App
C001402,F,37,Krasnodar,144926.4152426797,Salesperson,Retail,Married,1,7,Bachelor,Call Center
C001403,M,55,Kazan,116191.55343196158,IT Specialist,Retail,Divorced,1,9,Secondary,Mobile App
C001404,F,19,Kazan,144613.71363778808,Pensioner,Retail,Single,0,6,Secondary,Branch
C001405,M,71,Kazan,129046.42924034115,IT Specialist,Premium,Married,1,12,Master,Website
C001406,F,53,Yekaterinburg,88365.83676389548,Engineer,Retail,Single,0,11,Master,Branch
C001407,F,70,Krasnodar,99129.09074895097,Student,Retail,Married,0,12,Master,Mobile App
C001408,F,69,Krasnodar,65066.262924941155,Pensioner,Retail,Married,0,2,Bachelor,Website
C001409,M,51,Krasnodar,103767.68247649225,Manager,Business,Married,0,5,Bachelor,Mobile App
C001410,F,45,Saint Petersburg,204826.03494757012,Salesperson,Retail,Married,0,3,Bachelor,Mobile App
C001411,F,52,Moscow,31683.64359768202,Student,Premium,Single,1,8,Bachelor,Mobile App
C001412,M,27,Novosibirsk,20000.0,Teacher,Retail,Married,0,8,Bachelor,Mobile App
C001413,F,37,Moscow,132072.07475425408,Teacher,Retail,Divorced,1,8,Bachelor,Mobile App
C001414,F,70,Yekaterinburg,79903.89623164447,Salesperson,Retail,Married,1,13,Secondary,Mobile App
C001415,F,36,Saint Petersburg,20788.490933297202,Teacher,Retail,Divorced,0,7,Bachelor,Mobile App
C001416,F,21,Kazan,99891.84315664902,Manager,Retail,Single,1,9,Bachelor,Mobile App
C001417,M,71,Moscow,47827.17393306316,Manager,Retail,Married,0,8,Bachelor,Mobile App
C001418,F,67,Kazan,120999.7405970573,Driver,Retail,Married,1,7,Bachelor,Website
C001419,M,31,Rostov-on-Don,23796.818000325817,IT Specialist,Retail,Widowed,1,6,Master,Mobile App
C001420,F,70,Kazan,57182.09482330287,Pensioner,Retail,Married,0,0,Bachelor,Branch
C001421,F,71,Moscow,71811.21741442132,IT Specialist,Retail,Single,1,13,Bachelor,Branch
C001422,F,66,Moscow,99670.1404277565,Doctor,Retail,Single,0,14,Secondary,Mobile App
C001423,M,28,Moscow,134281.23591471591,Engineer,Retail,Single,0,2,PhD,Website
C001424,F,50,Moscow,150886.63623652316,Salesperson,Retail,Single,0,7,Secondary,Mobile App
C001425,F,57,Moscow,120596.36874553398,Salesperson,Retail,Married,0,1,Master,Mobile App
C001426,M,26,Moscow,20000.0,IT Specialist,Retail,Single,1,11,Secondary,Mobile App
C001427,F,39,Saint Petersburg,70148.74032647288,Accountant,Premium,Single,0,13,Master,Mobile App
C001428,F,65,Moscow,90159.41557695337,Pensioner,Retail,Married,0,10,Bachelor,Call Center
C001429,F,67,Yekaterinburg,109749.80715277181,Salesperson,Retail,Divorced,0,14,Bachelor,Mobile App
C001430,M,51,Kazan,56320.81591458016,Pensioner,Retail,Married,1,5,Bachelor,Mobile App
C001431,M,55,Rostov-on-Don,26840.040169265638,Teacher,Premium,Single,1,0,Secondary,Mobile App
C001432,F,43,Moscow,122284.88685837774,Manager,Retail,Married,0,5,Secondary,Branch
C001433,M,30,Saint Petersburg,159382.12851021613,Student,Retail,Married,0,14,Secondary,Website
C001434,M,47,Moscow,119181.45751828306,Engineer,Retail,Single,0,10,Bachelor,Call Center
C001435,M,43,Kazan,71612.38874452746,Teacher,Retail,Widowed,1,7,Master,Mobile App
C001436,F,51,Moscow,113452.4073501924,Student,Retail,Married,0,1,PhD,Call Center
C001437,M,39,Novosibirsk,126767.55023683995,IT Specialist,Retail,Single,0,4,Master,Website
C001438,F,66,Moscow,49461.62622611391,Doctor,Retail,Married,0,3,Secondary,Mobile App
C001439,M,41,Moscow,106062.19190971102,Student,Retail,Married,0,13,Master,Branch
C001440,F,56,Novosibirsk,43551.65308397341,Manager,Retail,Married,1,10,Bachelor,Website
C001441,F,49,Rostov-on-Don,70098.7305679364,Pensioner,Retail,Married,0,6,Bachelor,Website
C001442,F,70,Saint Petersburg,69178.91660542841,Pensioner,Retail,Divorced,0,9,Bachelor,Mobile App
C001443,M,68,Kazan,78065.93695564417,IT Specialist,Retail,Married,1,7,PhD,Mobile App
C001444,F,73,Novosibirsk,20000.0,Accountant,Retail,Single,1,8,Bachelor,Mobile App
C001445,M,31,Novosibirsk,136155.21209031186,Pensioner,Retail,Married,0,11,Secondary,Call Center
C001446,F,34,Moscow,104577.15753720173,Manager,Retail,Married,0,1,Bachelor,Website
C001447,F,70,Yekaterinburg,90335.57587314467,Salesperson,Retail,Divorced,1,12,Secondary,Branch
C001448,F,71,Novosibirsk,96518.67402614607,Driver,Premium,Married,0,4,Bachelor,Mobile App
C001449,F,40,Krasnodar,121751.45440410118,Driver,Retail,Divorced,1,6,Secondary,Mobile App
C001450,F,72,Kazan,157189.91636803286,Manager,Retail,Single,0,10,Bachelor,Mobile App
C001451,M,36,Moscow,90933.3889989793,Driver,Retail,Married,0,6,Master,Call Center
C001452,M,44,Vladivostok,68958.6275734748,Engineer,Retail,Single,1,11,Master,Mobile App
C001453,F,55,Yekaterinburg,107945.94165009612,Manager,Retail,Widowed,0,12,Master,Mobile App
C001454,M,50,Saint Petersburg,84914.58305750902,Engineer,Premium,Married,0,0,Bachelor,Branch
C001455,F,37,Krasnodar,115970.73931457868,Manager,Premium,Single,0,14,Secondary,Call Center
C001456,F,33,Moscow,117400.86584766587,Accountant,Retail,Divorced,0,10,Secondary,Branch
C001457,F,35,Moscow,121360.01636724985,Student,Retail,Single,0,7,Bachelor,Branch
C001458,F,36,Moscow,87024.91011784482,Doctor,Retail,Married,1,10,Bachelor,Mobile App
C001459,M,25,Krasnodar,119436.8296370729,IT Specialist,Retail,Single,1,7,Bachelor,Call Center
C001460,F,69,Moscow,93887.13418891288,Accountant,Retail,Married,1,0,Bachelor,Call Center
C001461,F,53,Sochi,68402.87613007358,Doctor,Retail,Single,1,6,Secondary,Call Center
C001462,M,53,Moscow,86598.54734314934,Salesperson,Retail,Single,0,10,Bachelor,Mobile App
C001463,M,72,Rostov-on-Don,149014.60285825282,Student,Retail,Single,0,2,Bachelor,Mobile App
C001464,M,62,Novosibirsk,112776.70580417626,Salesperson,Retail,Single,0,11,Bachelor,Mobile App
C001465,F,64,Moscow,95736.11739502074,Teacher,Retail,Single,0,5,Master,Mobile App
C001466,F,18,Saint Petersburg,106637.39927958319,Teacher,Retail,Single,0,11,Secondary,Mobile App
C001467,M,33,Yekaterinburg,91937.75578794006,Teacher,Retail,Married,1,12,Secondary,Mobile App
C001468,M,48,Kazan,70889.57577256516,Student,Retail,Married,1,13,Secondary,Website
C001469,M,64,Sochi,56466.51522917936,Engineer,Retail,Married,1,11,Master,Mobile App
C001470,F,65,Kazan,103559.83075128641,Doctor,Retail,Divorced,1,9,Bachelor,Call Center
C001471,M,39,Saint Petersburg,108782.8744471153,IT Specialist,Premium,Single,0,12,PhD,Website
C001472,F,18,Sochi,123177.39032825988,Accountant,Retail,Single,1,3,Master,Website
C001473,M,39,Yekaterinburg,128871.6234165612,Teacher,Retail,Single,1,11,Secondary,Mobile App
C001474,F,58,Saint Petersburg,49254.09588960706,Accountant,Retail,Divorced,1,4,Secondary,Mobile App
C001475,F,73,Vladivostok,72108.83108504655,Driver,Retail,Married,0,8,Bachelor,Branch
C001476,M,51,Moscow,85437.27563679231,Student,Retail,Divorced,1,13,Bachelor,Mobile App
C001477,M,51,Yekaterinburg,45846.148167450665,Salesperson,Retail,Single,0,8,Bachelor,Mobile App
C001478,F,56,Rostov-on-Don,55708.90532145489,IT Specialist,Premium,Married,1,10,Secondary,Website
C001479,F,59,Moscow,33261.046739865786,Pensioner,Premium,Married,1,13,Master,Mobile App
C001480,F,59,Yekaterinburg,41383.60121213604,Driver,Premium,Married,0,6,Bachelor,Mobile App
C001481,F,65,Saint Petersburg,20000.0,Manager,Retail,Single,1,8,Master,Mobile App
C001482,M,34,Yekaterinburg,88647.81839983375,Salesperson,Business,Divorced,1,13,Bachelor,Mobile App
C001483,F,64,Sochi,89073.71122515427,IT Specialist,Premium,Married,1,2,Secondary,Website
C001484,F,71,Saint Petersburg,43346.35831673746,Driver,Retail,Married,0,10,Bachelor,Website
C001485,M,55,Kazan,83718.00458555462,IT Specialist,Retail,Married,0,6,Secondary,Branch
C001486,M,59,Novosibirsk,39303.6930454774,IT Specialist,Retail,Single,1,12,Master,Mobile App
C001487,M,24,Krasnodar,129066.01792450392,IT Specialist,Retail,Divorced,1,2,Secondary,Mobile App
C001488,F,70,Novosibirsk,79249.2158756054,Salesperson,Retail,Married,0,14,Master,Mobile App
C001489,F,51,Moscow,87686.06978025901,Accountant,Premium,Widowed,1,0,Bachelor,Branch
C001490,M,41,Yekaterinburg,64746.42021202942,Manager,Retail,Married,0,14,Master,Mobile App
C001491,F,45,Saint Petersburg,93490.27026629102,Accountant,Retail,Married,1,11,Bachelor,Website
C001492,M,63,Novosibirsk,149374.66059668708,Doctor,Retail,Married,1,6,Bachelor,Call Center
C001493,M,38,Rostov-on-Don,150999.2116293839,Accountant,Retail,Single,1,2,Bachelor,Mobile App
C001494,M,65,Kazan,122905.43613518417,Student,Retail,Single,0,14,Bachelor,Mobile App
C001495,F,24,Kazan,163160.64182357807,Doctor,Retail,Married,1,6,Master,Call Center
C001496,F,43,Saint Petersburg,82473.48923817546,Teacher,Retail,Single,0,2,Secondary,Website
C001497,M,25,Moscow,86330.88808458437,Accountant,Retail,Single,1,13,Secondary,Mobile App
C001498,M,43,Moscow,69812.7635788617,Driver,Retail,Widowed,1,13,Secondary,Mobile App
C001499,F,68,Krasnodar,85532.76464845882,Driver,Retail,Married,0,0,Bachelor,Website
C001500,M,68,Novosibirsk,65517.174303904554,Engineer,Retail,Married,0,12,Bachelor,Mobile App
C001501,F,63,Saint Petersburg,43415.62224244798,Student,Retail,Married,0,9,Master,Branch
C001502,M,54,Krasnodar,130640.80746869606,Manager,Premium,Married,0,0,Bachelor,Website
C001503,F,29,Saint Petersburg,42768.71767022924,Manager,Retail,Single,0,5,Master,Website
C001504,F,31,Saint Petersburg,57607.98992257955,Accountant,Premium,Single,1,11,Secondary,Call Center
C001505,F,25,Novosibirsk,104198.87843187028,Engineer,Retail,Divorced,0,11,Bachelor,Website
C001506,M,60,Sochi,84658.59233507648,Driver,Retail,Single,0,9,Bachelor,Mobile App
C001507,M,67,Rostov-on-Don,136409.2493915012,Engineer,Premium,Single,0,0,Master,Mobile App
C001508,M,67,Novosibirsk,20000.0,IT Specialist,Retail,Single,1,5,Secondary,Website
C001509,F,74,Novosibirsk,151786.5124752501,Driver,Retail,Married,0,0,Secondary,Mobile App
C001510,F,64,Novosibirsk,96268.27522380857,Salesperson,Retail,Married,1,12,Secondary,Mobile App
C001511,M,25,Novosibirsk,44569.40456672415,Engineer,Retail,Married,1,13,Bachelor,Mobile App
C001512,M,44,Moscow,47892.920237627,Engineer,Retail,Divorced,1,2,Secondary,Call Center
C001513,M,50,Moscow,89095.80411362166,Student,Retail,Married,1,3,Bachelor,Call Center
C001514,F,44,Moscow,103964.88777462763,Driver,Retail,Married,1,4,Secondary,Mobile App
C001515,F,25,Kazan,76916.44718206262,Pensioner,Retail,Married,0,5,Secondary,Branch
C001516,F,43,Saint Petersburg,180865.93087565235,IT Specialist,Retail,Single,1,8,Bachelor,Website
C001517,F,50,Moscow,98807.28856615719,Accountant,Retail,Married,0,0,Bachelor,Mobile App
